,Division,Time,home_team,away_team,full_time_home_goals,full_time_away_goals,half_time_home_goals,half_time_away_goals,Referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_coef,draw_coef,away_coef
24215,15,,402.0,343.0,2.0,2.0,1.0,1.0,-1,23.0,7.0,6.0,2.0,21.0,23.0,7.0,3.0,3.0,0.0,0.0,1.0,1.8715311820174791,3.5657594099490924,5.122085340258364
24216,8,,365.0,32.0,1.0,2.0,1.0,1.0,-1,,,,,,,,,,,,,1.2026111997676978,7.7965895578160085,19.914426138526117
24217,17,,428.0,427.0,1.0,2.0,1.0,1.0,-1,,,,,,,,,,,,,1.3613861386138615,5.243857719105243,11.798679867986797
24218,9,,171.0,410.0,0.0,0.0,0.0,0.0,25,11.0,10.0,4.0,2.0,12.0,12.0,3.0,8.0,0.0,1.0,0.0,0.0,2.0261862251798948,3.7079207920792077,4.0523724503597895
24219,2,,12.0,169.0,2.0,1.0,1.0,1.0,-1,,,,,,,,,,,,,1.7621845145709518,3.846597054663449,5.477876433866274
24220,2,,202.0,93.0,2.0,0.0,1.0,0.0,-1,,,,,,,,,,,,,1.7041158129462606,4.138566974298061,5.50794575255845
24221,2,,197.0,313.0,1.0,1.0,1.0,0.0,-1,,,,,,,,,,,,,2.7877988440898664,3.548107619750739,2.7066992413527067
24222,13,,218.0,129.0,0.0,2.0,0.0,1.0,-1,12.0,11.0,1.0,5.0,17.0,15.0,8.0,7.0,1.0,3.0,0.0,0.0,2.0708232080814573,3.5153486654260835,4.121443262913339
24223,12,,258.0,48.0,0.0,2.0,0.0,1.0,-1,11.0,11.0,3.0,4.0,15.0,10.0,2.0,5.0,4.0,3.0,0.0,0.0,18.960798518876278,8.18308146604134,1.1975241169816595
24224,2,,456.0,339.0,0.0,2.0,0.0,2.0,-1,,,,,,,,,,,,,4.350471352096887,4.067184845448718,1.8717144189254054
24225,0,,235.0,177.0,1.0,1.0,0.0,0.0,-1,,,,,,,,,,,,,1.674843823668081,3.897818353263898,6.394858235823582
24226,15,,179.0,231.0,0.0,2.0,0.0,0.0,-1,5.0,25.0,0.0,9.0,23.0,15.0,2.0,6.0,3.0,1.0,0.0,0.0,15.172392815318398,6.271255696998272,1.2744809964867454
24227,15,,392.0,398.0,2.0,1.0,1.0,0.0,-1,13.0,10.0,4.0,4.0,12.0,12.0,4.0,5.0,2.0,3.0,0.0,0.0,1.4430897635218067,4.850385038503851,9.019311022011292
24228,15,,309.0,96.0,1.0,0.0,0.0,0.0,-1,22.0,2.0,7.0,0.0,9.0,13.0,13.0,1.0,1.0,4.0,0.0,1.0,1.1719228764981762,8.564051789794366,25.041087104661887
24229,8,,454.0,298.0,0.0,1.0,0.0,1.0,-1,,,,,,,,,,,,,2.5228922432120506,3.2898514851485143,3.2293020713114253
24230,15,,289.0,453.0,1.0,1.0,0.0,1.0,-1,22.0,9.0,5.0,5.0,14.0,14.0,9.0,0.0,1.0,3.0,0.0,0.0,1.5547058154091271,4.307624393012549,7.426938608642327
24231,15,,37.0,149.0,0.0,0.0,0.0,0.0,-1,11.0,9.0,2.0,3.0,19.0,14.0,5.0,3.0,3.0,4.0,0.0,0.0,2.5024937195212056,3.2031919609871435,3.3533415841584158
24232,6,,15.0,267.0,1.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,1.461025826791055,4.483837882220825,9.75360689885339
24233,17,,113.0,188.0,1.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,2.124831647783943,3.6729232768836724,3.7437509984764707
24234,17,,268.0,329.0,0.0,1.0,0.0,0.0,-1,,,,,,,,,,,,,2.473629715912768,3.4327922588177184,3.180381063316416
24235,8,,340.0,67.0,0.0,1.0,0.0,0.0,-1,,,,,,,,,,,,,2.0387587046664635,3.367501940046099,4.493383612772354
24236,13,,207.0,164.0,1.0,1.0,0.0,1.0,-1,5.0,20.0,4.0,6.0,17.0,5.0,4.0,10.0,5.0,2.0,0.0,0.0,2.6059748832026055,3.3075835056033074,3.087077938563087
24237,12,,198.0,378.0,1.0,2.0,0.0,1.0,-1,14.0,14.0,2.0,4.0,20.0,8.0,3.0,6.0,3.0,2.0,0.0,0.0,12.419069361520162,6.5636527227953945,1.2867951386635348
24238,0,,373.0,75.0,2.0,0.0,2.0,0.0,-1,,,,,,,,,,,,,1.6773730846621986,3.873206940947259,6.424847209130362
24239,12,,98.0,406.0,1.0,1.0,0.0,1.0,-1,25.0,9.0,5.0,2.0,15.0,16.0,10.0,5.0,3.0,3.0,0.0,1.0,3.1909264701686304,3.428023173834412,2.4697573298518813
24240,16,,41.0,1.0,1.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,3.675444910254639,3.3099310517762772,2.2946147782252715
24241,10,,107.0,281.0,1.0,1.0,0.0,0.0,2,16.0,17.0,5.0,7.0,6.0,9.0,10.0,11.0,0.0,3.0,0.0,0.0,2.1756172738054134,3.3326500966928374,3.9952244482608497
24242,5,,60.0,184.0,4.0,0.0,2.0,0.0,-1,,,,,,,,,,,,,1.3093428523414925,5.947867530791586,12.799080130252884
24243,5,,388.0,154.0,1.0,1.0,0.0,1.0,-1,,,,,,,,,,,,,2.041520227633335,3.7173950413621926,3.9814722847376496
24244,15,,442.0,110.0,1.0,2.0,1.0,1.0,-1,12.0,8.0,4.0,3.0,25.0,18.0,6.0,2.0,3.0,3.0,0.0,0.0,1.7533315960781688,3.6970249083019677,5.911232238206399
24245,15,,465.0,224.0,3.0,3.0,2.0,1.0,-1,10.0,15.0,4.0,7.0,20.0,12.0,7.0,10.0,3.0,2.0,0.0,0.0,4.701041714881221,3.5826886332357937,1.929901335582817
24246,5,,13.0,447.0,2.0,1.0,1.0,1.0,-1,,,,,,,,,,,,,2.4879830664324984,3.4933313259297116,3.107440074809569
24247,16,,227.0,190.0,1.0,0.0,1.0,0.0,-1,,,,,,,,,,,,,2.2984340299619386,3.147855301904394,3.8873514680660617
24248,6,,332.0,21.0,0.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,1.9419836720514154,3.4591584158415842,4.854959180128539
24249,16,,328.0,338.0,1.0,0.0,1.0,0.0,-1,,,,,,,,,,,,,1.3205003536067894,5.688309215536938,13.001849635513
24250,6,,279.0,39.0,2.0,3.0,1.0,1.0,-1,,,,,,,,,,,,,1.6533131233128604,3.717449507570129,7.344718299323192
24251,6,,271.0,292.0,1.0,4.0,0.0,1.0,-1,,,,,,,,,,,,,2.516761070278807,3.2343917369044908,3.2950365819714493
24252,6,,18.0,117.0,3.0,3.0,2.0,2.0,-1,,,,,,,,,,,,,1.9596620157974907,3.4624080175489342,4.741772856877866
24253,6,,194.0,193.0,1.0,1.0,0.0,1.0,-1,,,,,,,,,,,,,1.8768001800180014,3.5709927749531705,5.072432918967571
24254,16,,464.0,233.0,2.0,0.0,1.0,0.0,-1,,,,,,,,,,,,,1.83935932993401,3.479869002577857,5.587675369853588
24255,12,,61.0,458.0,1.0,0.0,0.0,0.0,-1,6.0,7.0,2.0,2.0,17.0,19.0,4.0,5.0,4.0,5.0,0.0,1.0,2.7171163314918947,3.3410467483529964,2.9183842078987015
24256,8,,6.0,306.0,2.0,2.0,1.0,0.0,-1,,,,,,,,,,,,,2.9666381272273568,3.33238803332388,2.682165978041172
24257,14,,293.0,101.0,0.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,2.63113267848524,3.0258025802580257,3.3395145534620347
24258,0,,200.0,426.0,0.0,2.0,0.0,1.0,-1,,,,,,,,,,,,,2.4457245557168354,3.399658614793111,3.257583329398772
24259,9,,52.0,86.0,3.0,0.0,1.0,0.0,31,12.0,7.0,6.0,0.0,6.0,13.0,3.0,5.0,1.0,2.0,0.0,0.0,2.090979492391193,3.6641926342855196,3.863333538322776
24260,19,,284.0,349.0,1.0,2.0,1.0,1.0,-1,18.0,11.0,7.0,3.0,7.0,10.0,6.0,2.0,0.0,1.0,0.0,0.0,5.5521227515421705,3.8352819007036327,1.757000870741193
24261,19,,262.0,385.0,1.0,1.0,1.0,0.0,-1,17.0,10.0,6.0,3.0,12.0,12.0,4.0,4.0,1.0,4.0,1.0,0.0,2.020636846293325,3.3340507963839863,4.647464746474647
24262,19,,71.0,423.0,1.0,4.0,1.0,2.0,-1,10.0,14.0,3.0,8.0,19.0,19.0,3.0,4.0,4.0,1.0,1.0,0.0,2.3657320687023655,3.1937382927481943,3.6471702725828137
24263,10,,73.0,33.0,0.0,2.0,0.0,2.0,5,17.0,10.0,4.0,5.0,6.0,8.0,7.0,3.0,0.0,1.0,0.0,0.0,4.00039144438724,3.58035034272658,2.080203551081365
24264,9,,363.0,120.0,1.0,1.0,0.0,1.0,85,13.0,6.0,7.0,4.0,6.0,15.0,9.0,4.0,0.0,1.0,0.0,0.0,3.1219236209335226,3.4798511698303596,2.4856079784502563
24265,5,,236.0,185.0,0.0,1.0,0.0,0.0,-1,,,,,,,,,,,,,1.6930389623901094,4.055183143449364,5.788773937273967
24266,8,,419.0,387.0,0.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,1.2825167355615645,6.37218944991612,13.633051913449703
24267,14,,449.0,116.0,2.0,2.0,0.0,1.0,-1,,,,,,,,,,,,,2.007879624564433,3.3230407786541365,4.738595913972062
24268,0,,63.0,138.0,2.0,1.0,2.0,1.0,-1,,,,,,,,,,,,,1.8853208538718174,3.5476467680383656,5.057930677860413
24269,12,,155.0,414.0,0.0,5.0,0.0,2.0,-1,5.0,12.0,1.0,6.0,13.0,11.0,4.0,5.0,1.0,2.0,0.0,0.0,2.7283315458704425,3.271984326228391,2.9598873597266055
24270,8,,417.0,156.0,2.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,1.5133404645433541,4.469398838618039,7.970259779928332
24271,18,,249.0,133.0,0.0,2.0,0.0,0.0,-1,,,,,,,,,,,,,2.8983408863320954,3.0908880081513606,2.9287430634614533
24272,16,,346.0,345.0,2.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,2.1269563675722054,3.3119749152195763,4.203270916868882
24273,11,,210.0,430.0,1.0,2.0,0.0,1.0,113,7.0,9.0,3.0,7.0,7.0,15.0,5.0,3.0,2.0,4.0,0.0,0.0,2.4881264940734145,3.4833770917027804,3.1151343705799146
24274,3,,121.0,17.0,1.0,2.0,1.0,1.0,-1,,,,,,,,,,,,,2.4292593193745606,3.643888979061841,3.0871837183718376
24275,7,,291.0,288.0,1.0,1.0,1.0,0.0,67,6.0,12.0,3.0,4.0,8.0,16.0,4.0,10.0,1.0,1.0,0.0,0.0,4.811533784957443,3.608650338718082,1.9045654565456545
24276,11,,128.0,487.0,1.0,2.0,0.0,1.0,19,10.0,7.0,5.0,2.0,15.0,17.0,7.0,4.0,2.0,1.0,1.0,1.0,4.109105028149874,3.542331920818857,2.0646734624201337
24277,4,,20.0,299.0,2.0,2.0,1.0,2.0,-1,,,,,,,,,,,,,5.228418350950258,3.9748209685586753,1.7631898142580793
24278,11,,337.0,282.0,2.0,2.0,1.0,1.0,33,11.0,10.0,3.0,4.0,9.0,13.0,4.0,7.0,0.0,2.0,0.0,0.0,1.6441785155959205,3.985887310535565,6.626537653765378
24279,1,,393.0,211.0,0.0,3.0,0.0,0.0,58,11.0,10.0,3.0,4.0,11.0,15.0,4.0,2.0,3.0,1.0,0.0,0.0,2.4463781781904896,3.5227845765943053,3.150935093509351
24280,15,,248.0,465.0,5.0,2.0,1.0,0.0,-1,18.0,8.0,7.0,4.0,8.0,8.0,9.0,3.0,1.0,0.0,0.0,0.0,1.5760422582168427,4.304565417754751,6.983837256723383
24281,18,,133.0,413.0,2.0,2.0,0.0,1.0,-1,,,,,,,,,,,,,1.7611585323797816,3.6851987787368845,5.853561596059968
24282,14,,355.0,466.0,1.0,1.0,0.0,0.0,-1,,,,,,,,,,,,,1.833988160720834,3.546385946145259,5.471566888338399
24283,13,,277.0,403.0,2.0,1.0,1.0,0.0,-1,11.0,14.0,4.0,3.0,7.0,17.0,5.0,7.0,3.0,1.0,0.0,0.0,3.0151598622509113,3.4416462901350866,2.5787551453461743
24284,5,,168.0,236.0,3.0,1.0,2.0,0.0,-1,,,,,,,,,,,,,1.5388168371493023,4.425355610102568,7.4527011524681885
24285,18,,348.0,315.0,0.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,3.0910204645885866,3.141692931221187,2.716044211507349
24286,18,,316.0,79.0,1.0,2.0,1.0,1.0,-1,,,,,,,,,,,,,2.22749035466927,3.037486847276277,4.313231323132313
24287,19,,385.0,24.0,1.0,0.0,0.0,0.0,-1,10.0,9.0,2.0,0.0,10.0,18.0,7.0,3.0,0.0,1.0,0.0,0.0,1.973734465434674,3.3257425742574256,4.934336163586686
24288,18,,124.0,446.0,2.0,2.0,0.0,2.0,-1,,,,,,,,,,,,,3.4127369834775276,3.1632679057379423,2.4946907773958533
24289,12,,418.0,461.0,2.0,2.0,2.0,1.0,-1,11.0,15.0,5.0,4.0,14.0,12.0,3.0,7.0,3.0,4.0,0.0,0.0,2.5530410183875527,3.504173946806445,3.0035776686912388
24290,8,,58.0,365.0,1.0,2.0,1.0,1.0,-1,,,,,,,,,,,,,2.3638682955200796,3.337822614704318,3.4798576195853532
24291,18,,381.0,159.0,2.0,2.0,0.0,0.0,-1,,,,,,,,,,,,,1.9266013418286485,3.265082274046447,5.414763771244727
24292,1,,140.0,424.0,2.0,0.0,1.0,0.0,20,11.0,8.0,5.0,4.0,13.0,11.0,4.0,5.0,2.0,4.0,0.0,0.0,2.6470498586077493,3.4786900440707207,2.9005986956391427
24293,18,,72.0,247.0,0.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,2.265622772017972,3.0885619851724817,4.084216835655715
24294,18,,43.0,307.0,2.0,2.0,0.0,2.0,-1,,,,,,,,,,,,,3.5591664005110184,3.1434233166906433,2.433618051631466
24295,18,,10.0,112.0,3.0,1.0,2.0,0.0,-1,,,,,,,,,,,,,2.4650326874792743,3.0838269012086394,3.5707469382415824
24296,17,,188.0,302.0,2.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,1.3386280572904896,5.757107133610225,11.202203216273045
24297,0,,177.0,200.0,1.0,2.0,0.0,2.0,-1,,,,,,,,,,,,,3.154875487548755,3.3476170768202222,2.5360735430456227
24298,2,,93.0,456.0,0.0,2.0,0.0,0.0,-1,,,,,,,,,,,,,4.348572186402784,3.9066849434426856,1.908149458236787
24299,15,,96.0,392.0,1.0,3.0,0.0,0.0,-1,7.0,19.0,2.0,6.0,14.0,8.0,4.0,6.0,5.0,0.0,0.0,0.0,4.7884626637488,3.6190696763911987,1.9053040914705752
24300,0,,341.0,232.0,0.0,4.0,0.0,2.0,-1,,,,,,,,,,,,,3.091452340500322,3.425937347833144,2.5339773282789526
24301,9,,85.0,109.0,1.0,0.0,1.0,0.0,75,9.0,3.0,4.0,1.0,7.0,19.0,8.0,4.0,0.0,3.0,0.0,0.0,1.7318373387197101,3.9241632183706723,5.625968695725302
24302,0,,426.0,373.0,1.0,0.0,1.0,0.0,-1,,,,,,,,,,,,,3.937893789378938,3.3066283727609402,2.20441891517396
24303,15,,231.0,309.0,1.0,0.0,0.0,0.0,-1,13.0,7.0,4.0,1.0,10.0,13.0,4.0,3.0,2.0,2.0,0.0,0.0,2.2070267227391636,3.384107641533384,3.8255129860812165
24304,13,,478.0,218.0,1.0,1.0,1.0,1.0,-1,17.0,11.0,10.0,4.0,13.0,19.0,6.0,2.0,1.0,3.0,0.0,1.0,2.2317794461802523,3.706167677593451,3.423408290747084
24305,5,,185.0,84.0,2.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,2.4736782833606874,3.4934395348685623,3.1299602769053596
24306,9,,389.0,290.0,0.0,1.0,0.0,0.0,27,8.0,6.0,2.0,1.0,10.0,12.0,6.0,15.0,2.0,3.0,0.0,0.0,3.0268741159830266,3.5313531353135312,2.5223950966525224
24307,9,,363.0,171.0,0.0,0.0,0.0,0.0,46,9.0,9.0,0.0,3.0,13.0,12.0,8.0,4.0,2.0,3.0,0.0,0.0,2.6175031296233073,3.503427265803503,2.9195227215029194
24308,13,,129.0,259.0,1.0,2.0,1.0,0.0,-1,12.0,14.0,6.0,3.0,20.0,16.0,3.0,6.0,6.0,3.0,0.0,0.0,5.148514851485148,3.8137147048038136,1.806496439117596
24309,7,,319.0,220.0,0.0,2.0,0.0,1.0,70,11.0,18.0,4.0,7.0,13.0,12.0,5.0,3.0,2.0,2.0,0.0,0.0,2.4362436243624366,3.3359352532763644,3.3359352532763644
24310,13,,136.0,209.0,1.0,0.0,0.0,0.0,-1,14.0,4.0,7.0,1.0,13.0,9.0,10.0,3.0,1.0,1.0,0.0,0.0,1.1557155715571557,10.049700622236138,22.1093413689195
24311,13,,164.0,146.0,3.0,1.0,1.0,1.0,-1,11.0,14.0,7.0,4.0,16.0,18.0,4.0,8.0,2.0,6.0,0.0,0.0,2.0174455758448095,3.650615803909655,4.1597806397181065
24312,13,,435.0,216.0,2.0,0.0,0.0,0.0,-1,15.0,7.0,6.0,3.0,12.0,12.0,10.0,1.0,3.0,3.0,0.0,0.0,2.182066032690225,3.6004089539388713,3.65000136377274
24313,13,,484.0,223.0,2.0,0.0,2.0,0.0,-1,8.0,11.0,5.0,2.0,19.0,17.0,6.0,7.0,0.0,0.0,0.0,0.0,1.7599557438581386,3.8216181866633865,5.551403260626814
24314,16,,41.0,464.0,0.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,1.5583177556808085,3.950385138604852,8.684891950450364
24315,5,,286.0,182.0,2.0,1.0,1.0,0.0,-1,,,,,,,,,,,,,4.575751692816341,3.9391253703375457,1.86014253599273
24316,9,,356.0,74.0,0.0,4.0,0.0,1.0,26,13.0,12.0,4.0,6.0,15.0,11.0,6.0,2.0,2.0,0.0,0.0,0.0,2.415670601059026,3.4222000181669543,3.2913511939429236
24317,16,,347.0,359.0,0.0,2.0,0.0,1.0,-1,,,,,,,,,,,,,3.075842214065247,3.085993508501106,2.77130338098948
24318,15,,149.0,179.0,1.0,2.0,0.0,1.0,-1,29.0,10.0,6.0,2.0,11.0,25.0,16.0,1.0,2.0,6.0,0.0,0.0,1.6267297992498813,4.18020263564818,6.408329512196502
24319,16,,1.0,328.0,1.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,3.646542346874446,3.3316598600969867,2.295594903603411
24320,18,,287.0,249.0,0.0,1.0,0.0,0.0,-1,,,,,,,,,,,,,2.143947224083074,3.281966603691152,4.186285574986856
24321,19,,11.0,450.0,2.0,3.0,1.0,3.0,-1,18.0,6.0,6.0,3.0,17.0,10.0,11.0,1.0,2.0,3.0,0.0,0.0,1.7117639514361944,3.80615749201695,6.132142626027309
24322,9,,192.0,52.0,2.0,1.0,1.0,0.0,83,7.0,8.0,3.0,2.0,11.0,5.0,2.0,9.0,1.0,0.0,0.0,0.0,2.5866821976315277,3.422069833442488,3.019473382449254
24323,3,,76.0,121.0,2.0,2.0,1.0,1.0,-1,,,,,,,,,,,,,2.468838196620687,3.6637558837851,3.011982599877238
24324,3,,142.0,46.0,3.0,2.0,1.0,2.0,-1,,,,,,,,,,,,,1.54432716507933,4.543310885652739,7.024197750844695
24325,3,,357.0,175.0,3.0,2.0,2.0,2.0,-1,,,,,,,,,,,,,1.4666793083201672,4.996824678001122,7.808802938090821
24326,5,,240.0,333.0,1.0,1.0,0.0,0.0,-1,,,,,,,,,,,,,2.6884426760433047,3.244323680488349,3.032078206063878
24327,9,,125.0,474.0,1.0,1.0,0.0,1.0,102,4.0,19.0,2.0,8.0,7.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,5.188468354224584,3.9801949018709144,1.766719165626375
24328,6,,292.0,15.0,0.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,2.4046560102766708,3.2634617282326244,3.475637258551154
24329,0,,213.0,399.0,1.0,1.0,1.0,0.0,-1,,,,,,,,,,,,,2.138494392425668,3.304945879203305,4.1700640652300525
24330,3,,429.0,9.0,3.0,2.0,1.0,1.0,-1,,,,,,,,,,,,,2.884865258179361,3.644040326121298,2.5710728967633605
24331,7,,81.0,226.0,2.0,1.0,2.0,0.0,77,16.0,14.0,4.0,3.0,8.0,7.0,13.0,6.0,1.0,1.0,0.0,0.0,2.5541478198452756,3.305367766858592,3.1651400434161068
24332,7,,104.0,94.0,0.0,0.0,0.0,0.0,76,14.0,18.0,3.0,3.0,17.0,10.0,4.0,8.0,2.0,0.0,0.0,1.0,3.549269212635549,3.5091644757696105,2.2558914487090354
24333,7,,132.0,291.0,0.0,1.0,0.0,0.0,96,13.0,8.0,4.0,1.0,16.0,14.0,7.0,4.0,2.0,2.0,0.0,0.0,1.548033232630676,4.3810352269874695,7.365805185327662
24334,7,,369.0,181.0,1.0,3.0,0.0,3.0,45,11.0,16.0,6.0,9.0,9.0,8.0,11.0,5.0,2.0,2.0,0.0,0.0,2.1893867860900533,3.5312690098226667,3.7027877902997677
24335,7,,65.0,222.0,0.0,2.0,0.0,0.0,65,15.0,14.0,5.0,4.0,9.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,3.4605064500225953,3.228460828009419,2.4314345610945933
24336,7,,377.0,83.0,0.0,0.0,0.0,0.0,24,14.0,17.0,3.0,4.0,10.0,15.0,4.0,4.0,2.0,1.0,0.0,0.0,2.577570460629125,3.3356794196376915,3.103192672208398
24337,7,,394.0,64.0,0.0,0.0,0.0,0.0,64,10.0,10.0,2.0,3.0,13.0,5.0,7.0,2.0,0.0,2.0,2.0,0.0,2.91052654879127,3.4461442817285532,2.6578766747642506
24338,7,,409.0,77.0,4.0,0.0,3.0,0.0,35,15.0,7.0,8.0,5.0,13.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,2.050165285477203,3.6002902574233815,4.090329764683785
24339,7,,485.0,367.0,1.0,2.0,0.0,1.0,105,11.0,8.0,2.0,3.0,12.0,12.0,3.0,3.0,0.0,1.0,0.0,0.0,2.4357030297624354,3.3214132224033213,3.3516078880615336
24340,9,,66.0,410.0,2.0,3.0,1.0,3.0,66,12.0,8.0,8.0,6.0,10.0,16.0,6.0,8.0,1.0,1.0,0.0,0.0,2.4035460611278516,3.498832873793708,3.245294259750686
24341,9,,120.0,86.0,6.0,0.0,4.0,0.0,67,12.0,14.0,7.0,4.0,13.0,13.0,6.0,3.0,0.0,4.0,0.0,0.0,1.924556201118311,3.768502718420149,4.443608820383116
24342,9,,115.0,438.0,1.0,4.0,0.0,1.0,53,15.0,12.0,7.0,7.0,3.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,2.3147600086095563,3.7197890094686326,3.234599138668376
24343,6,,361.0,18.0,0.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,2.7170554389876074,3.2083311456680237,3.027862518724197
24344,1,,99.0,393.0,2.0,0.0,1.0,0.0,42,14.0,6.0,4.0,1.0,17.0,11.0,9.0,1.0,2.0,2.0,0.0,0.0,1.3008910891089107,6.302766904597436,12.101312456827076
24345,15,,110.0,402.0,1.0,1.0,1.0,1.0,-1,11.0,16.0,4.0,2.0,16.0,14.0,5.0,7.0,3.0,2.0,0.0,0.0,2.8178086625866885,3.1197167335781195,2.9888899028151665
24346,1,,208.0,141.0,0.0,0.0,0.0,0.0,58,6.0,8.0,1.0,1.0,12.0,13.0,6.0,9.0,0.0,0.0,1.0,0.0,2.9074124660953213,3.563599307401557,2.5944618187031163
24347,1,,300.0,239.0,0.0,2.0,0.0,0.0,108,11.0,13.0,4.0,9.0,13.0,12.0,10.0,5.0,3.0,2.0,0.0,0.0,1.9193112657108666,3.858720031586245,4.351108785616781
24348,6,,21.0,271.0,0.0,2.0,0.0,0.0,-1,,,,,,,,,,,,,2.1996804802539165,3.365409767024426,3.8722485873594295
24349,6,,39.0,460.0,0.0,1.0,0.0,1.0,-1,,,,,,,,,,,,,3.013059701492537,3.235500350596013,2.7097315436241614
24350,6,,193.0,148.0,1.0,0.0,1.0,0.0,-1,,,,,,,,,,,,,2.227937079422228,3.282228733077389,3.898889888988898
24351,9,,404.0,416.0,1.0,0.0,1.0,0.0,49,14.0,4.0,5.0,3.0,9.0,16.0,5.0,2.0,0.0,4.0,0.0,0.0,2.276073088358398,3.5405581374463972,3.4697469746974696
24352,4,,370.0,425.0,1.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,2.360687259473874,3.481517765022394,3.342653808582755
24353,0,,138.0,235.0,0.0,1.0,0.0,1.0,-1,,,,,,,,,,,,,3.614603900836037,3.360769357238001,2.294664274126248
24354,7,,80.0,70.0,3.0,2.0,2.0,1.0,21,15.0,8.0,7.0,3.0,8.0,10.0,5.0,2.0,2.0,1.0,0.0,0.0,1.6159272407419736,4.150913099655944,6.655600322806003
24355,3,,433.0,17.0,0.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,1.8908441787574986,3.712390403319696,4.722160593022653
24356,12,,242.0,61.0,2.0,2.0,1.0,2.0,-1,25.0,4.0,11.0,2.0,14.0,13.0,11.0,0.0,1.0,0.0,0.0,0.0,1.8803224584753555,3.6220948410630536,4.948216995987778
24357,14,,468.0,449.0,4.0,0.0,1.0,0.0,-1,,,,,,,,,,,,,2.410593282519185,3.087950072648543,3.685617828645035
24358,10,,437.0,415.0,0.0,1.0,0.0,0.0,15,13.0,13.0,2.0,5.0,10.0,12.0,5.0,4.0,0.0,3.0,0.0,0.0,3.214784668650914,3.2246763137852246,2.5718277349207312
24359,11,,210.0,491.0,2.0,1.0,0.0,0.0,94,10.0,12.0,5.0,2.0,7.0,15.0,5.0,4.0,2.0,2.0,0.0,1.0,2.7697811797986525,3.4120492794621082,2.8099229360276183
24360,4,,165.0,374.0,2.0,2.0,2.0,1.0,-1,,,,,,,,,,,,,1.68997852166169,4.25024538381982,5.4646012077683395
24361,19,,206.0,71.0,2.0,4.0,1.0,2.0,-1,10.0,13.0,2.0,7.0,18.0,9.0,5.0,4.0,1.0,0.0,0.0,0.0,2.4511826182618264,3.137513751375138,3.52970297029703
24362,17,,23.0,475.0,3.0,0.0,1.0,0.0,-1,,,,,,,,,,,,,1.4691804448031187,4.974948954471251,7.791722496921368
24363,19,,295.0,445.0,2.0,0.0,1.0,0.0,-1,7.0,9.0,2.0,3.0,14.0,13.0,4.0,4.0,0.0,2.0,0.0,0.0,2.171976678964959,3.3236294296719606,4.02068241036304
24364,19,,308.0,270.0,2.0,1.0,2.0,0.0,-1,9.0,4.0,2.0,1.0,18.0,14.0,5.0,5.0,1.0,3.0,0.0,1.0,2.1622766795608186,3.2786148722643103,4.123411342418304
24365,19,,349.0,262.0,0.0,0.0,0.0,0.0,-1,12.0,5.0,4.0,0.0,13.0,10.0,3.0,2.0,2.0,3.0,0.0,0.0,1.3943894389438942,4.78076379066478,11.951909476661951
24366,17,,103.0,241.0,1.0,1.0,1.0,0.0,-1,,,,,,,,,,,,,1.8599180923575578,3.699509211028148,4.94961809277667
24367,9,,134.0,408.0,0.0,1.0,0.0,1.0,6,7.0,10.0,4.0,5.0,7.0,12.0,3.0,10.0,1.0,1.0,0.0,0.0,3.0018499893250636,3.4721398209859897,2.571584824188471
24368,17,,186.0,473.0,6.0,1.0,4.0,1.0,-1,,,,,,,,,,,,,1.4972928775302392,4.734682883001026,7.638217044157639
24369,17,,335.0,268.0,3.0,3.0,0.0,1.0,-1,,,,,,,,,,,,,2.3596997929810923,3.4215646998225835,3.401900534881074
24370,4,,265.0,217.0,0.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,7.729513376869601,4.693632153913065,1.497967708695659
24371,4,,299.0,139.0,2.0,0.0,0.0,0.0,-1,,,,,,,,,,,,,1.8254935838592938,3.9402730361990224,4.798155266865138
24372,8,,205.0,405.0,2.0,2.0,1.0,1.0,-1,,,,,,,,,,,,,1.8790911293345403,3.6667670145392917,4.87547968692205
